fields,supports,top100,top200,diff
cit2018 <= 35720.00 AND pubTJP2018 <= 42.85,"['0.25', '0.79']",0.25,0.79,-0.54
cit2018 <= 35720.00 AND pubTJP2018 <= 42.85,"['0.25', '0.79']",0.25,0.79,-0.54
cit2018 <= 35720.00 AND pubTJP2018 <= 42.85,"['0.25', '0.79']",0.25,0.79,-0.54
authors2018 <= 6722.50 AND pubTJP2017 <= 47.15,"['0.26', '0.79']",0.26,0.79,-0.53
cit2018 <= 35720.00 AND pubTJP2018 <= 42.85,"['0.25', '0.79']",0.25,0.79,-0.54
cit2018 <= 35720.00 AND pubTJP2018 <= 42.85,"['0.25', '0.79']",0.25,0.79,-0.54
authors2018 <= 6722.50 AND pubTJP2017 <= 47.15,"['0.26', '0.79']",0.26,0.79,-0.53
cit2018 <= 35720.00 AND pubTJP2018 <= 42.85,"['0.25', '0.79']",0.25,0.79,-0.54
cit2018 <= 35720.00 AND pubTJP2018 <= 42.85,"['0.25', '0.79']",0.25,0.79,-0.54
cit2018 <= 35720.00 AND pubTJP2018 <= 42.85,"['0.25', '0.79']",0.25,0.79,-0.54
cit2018 <= 35720.00 AND pubTJP2018 <= 42.85,"['0.25', '0.79']",0.25,0.79,-0.54
cit2018 <= 35720.00 AND pubTJP2018 <= 42.85,"['0.25', '0.79']",0.25,0.79,-0.54
cit2018 <= 35720.00 AND pubTJP2018 <= 42.85,"['0.25', '0.79']",0.25,0.79,-0.54
authors2018 <= 6722.50 AND pubTJP2017 <= 47.15,"['0.26', '0.79']",0.26,0.79,-0.53
authors2018 <= 6722.50 AND pubTJP2017 <= 47.15,"['0.26', '0.79']",0.26,0.79,-0.53
cit2018 <= 35720.00 AND pubTJP2018 <= 42.85,"['0.25', '0.79']",0.25,0.79,-0.54
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
authors2017 <= 7050.50 AND citPA2017 <= 12.26,"['0.28', '0.80']",0.28,0.8,-0.52
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
authors2017 <= 7050.50 AND citPA2017 <= 12.26,"['0.28', '0.80']",0.28,0.8,-0.52
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
pub2016 <= 7543.00 AND fwCitImp2017 <= 2.05,"['0.30', '0.80']",0.3,0.8,-0.5
authors2017 <= 7050.50 AND citPA2017 <= 12.26,"['0.28', '0.80']",0.28,0.8,-0.52
pub2016 <= 7543.00 AND fwCitImp2017 <= 2.05,"['0.30', '0.80']",0.3,0.8,-0.5
authors2017 <= 7050.50 AND citPA2017 <= 12.26,"['0.28', '0.80']",0.28,0.8,-0.52
authors2017 <= 7050.50 AND citPA2017 <= 12.26,"['0.28', '0.80']",0.28,0.8,-0.52
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
pub2016 <= 7543.00 AND citPA2018 <= 5.45,"['0.29', '0.80']",0.29,0.8,-0.51
pub2016 <= 7543.00 AND citPA2018 <= 5.45,"['0.29', '0.80']",0.29,0.8,-0.51
pub2016 <= 7543.00 AND fwCitImp2017 <= 2.05,"['0.30', '0.80']",0.3,0.8,-0.5
authors2017 <= 7050.50 AND citPA2017 <= 12.26,"['0.28', '0.80']",0.28,0.8,-0.52
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
authors2016 <= 6535.50 AND pubPA2017 <= 1.33,"['0.31', '0.80']",0.31,0.8,-0.49000000000000005
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
pub2016 <= 7543.00 AND citPA2018 <= 5.45,"['0.29', '0.80']",0.29,0.8,-0.51
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
pub2016 <= 7543.00 AND citPA2018 <= 5.45,"['0.29', '0.80']",0.29,0.8,-0.51
fwCitImp2017 <= 2.05 AND h5Index <= 160.50,"['0.35', '0.80']",0.35,0.8,-0.45000000000000007
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
pub2016 <= 7543.00 AND citPA2018 <= 5.45,"['0.29', '0.80']",0.29,0.8,-0.51
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
authors2018 <= 6722.50 AND intCol2018 <= 67.70,"['0.31', '0.80']",0.31,0.8,-0.49000000000000005
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
authors2017 <= 7050.50 AND citPA2017 <= 12.26,"['0.28', '0.80']",0.28,0.8,-0.52
pub2016 <= 7543.00 AND citPA2018 <= 5.45,"['0.29', '0.80']",0.29,0.8,-0.51
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
pub2016 <= 7543.00 AND citPA2018 <= 5.45,"['0.29', '0.80']",0.29,0.8,-0.51
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
pub2016 <= 7543.00 AND citPA2018 <= 5.45,"['0.29', '0.80']",0.29,0.8,-0.51
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
authors2018 <= 6722.50 AND intCol2018 <= 67.70,"['0.31', '0.80']",0.31,0.8,-0.49000000000000005
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
authors2018 <= 6722.50 AND intCol2018 <= 67.70,"['0.31', '0.80']",0.31,0.8,-0.49000000000000005
authors2018 <= 6722.50 AND intCol2018 <= 67.70,"['0.31', '0.80']",0.31,0.8,-0.49000000000000005
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
pub2016 <= 7543.00 AND citPA2018 <= 5.45,"['0.29', '0.80']",0.29,0.8,-0.51
pub2016 <= 7543.00 AND citPA2018 <= 5.45,"['0.29', '0.80']",0.29,0.8,-0.51
pub2016 <= 7543.00 AND fwCitImp2017 <= 2.05,"['0.30', '0.80']",0.3,0.8,-0.5
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2016 <= 107650.00 AND pubTJP2018 <= 42.85,"['0.22', '0.80']",0.22,0.8,-0.5800000000000001
cit2017 <= 75794.50 AND pubTJP2018 <= 42.85,"['0.25', '0.80']",0.25,0.8,-0.55
fwCitImp2017 <= 2.05 AND pub2018 <= 8184.50,"['0.32', '0.81']",0.32,0.81,-0.49000000000000005
pub2018 <= 8184.50 AND citPA2018 <= 5.45,"['0.31', '0.81']",0.31,0.81,-0.5
authors2017 <= 7050.50 AND pubPA2016 <= 1.29,"['0.32', '0.81']",0.32,0.81,-0.49000000000000005
cit2016 <= 107650.00 AND citPA2018 <= 5.45,"['0.29', '0.81']",0.29,0.81,-0.52
authors2016 <= 6535.50 AND pubTJP2017 <= 47.15,"['0.27', '0.81']",0.27,0.81,-0.54
cit2016 <= 107650.00 AND citPA2018 <= 5.45,"['0.29', '0.81']",0.29,0.81,-0.52
pubTJP2017 <= 47.65 AND authors2016 <= 6535.50,"['0.28', '0.81']",0.28,0.81,-0.53
h5Index <= 172.50 AND pubTJP2018 <= 42.85,"['0.36', '0.81']",0.36,0.81,-0.45000000000000007
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
cit2016 <= 107650.00 AND citPA2018 <= 5.45,"['0.29', '0.81']",0.29,0.81,-0.52
authors2016 <= 6535.50 AND pubTJP2017 <= 47.15,"['0.27', '0.81']",0.27,0.81,-0.54
pubTJP2017 <= 47.65 AND authors2016 <= 6535.50,"['0.28', '0.81']",0.28,0.81,-0.53
cit2018 <= 35720.00 AND fwCitImp2017 <= 2.05,"['0.31', '0.81']",0.31,0.81,-0.5
cit2016 <= 107650.00 AND citPA2018 <= 5.45,"['0.29', '0.81']",0.29,0.81,-0.52
cit2016 <= 107650.00 AND citPA2018 <= 5.45,"['0.29', '0.81']",0.29,0.81,-0.52
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
authors2016 <= 6535.50 AND pubTJP2017 <= 47.15,"['0.27', '0.81']",0.27,0.81,-0.54
pub2017 <= 7940.00 AND fwCitImp2017 <= 2.05,"['0.32', '0.81']",0.32,0.81,-0.49000000000000005
cit2016 <= 107650.00 AND citPA2018 <= 5.45,"['0.29', '0.81']",0.29,0.81,-0.52
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
cit2016 <= 107650.00 AND citPA2018 <= 5.45,"['0.29', '0.81']",0.29,0.81,-0.52
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
authors2016 <= 6535.50 AND pubTJP2017 <= 47.15,"['0.27', '0.81']",0.27,0.81,-0.54
pub2018 <= 8184.50 AND fwCitImp2017 <= 2.05,"['0.32', '0.81']",0.32,0.81,-0.49000000000000005
cit2016 <= 107650.00 AND citPA2018 <= 5.45,"['0.29', '0.81']",0.29,0.81,-0.52
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
h5Index <= 172.50 AND pubTJP2018 <= 42.85,"['0.36', '0.81']",0.36,0.81,-0.45000000000000007
authors2018 <= 6722.50 AND intCol2016 <= 66.15,"['0.31', '0.81']",0.31,0.81,-0.5
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
pub2017 <= 7940.00 AND citPA2018 <= 5.45,"['0.32', '0.81']",0.32,0.81,-0.49000000000000005
authors2016 <= 6535.50 AND pubTJP2017 <= 47.15,"['0.27', '0.81']",0.27,0.81,-0.54
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
pub2017 <= 7940.00 AND fwCitImp2017 <= 2.05,"['0.32', '0.81']",0.32,0.81,-0.49000000000000005
pub2018 <= 8184.50 AND citPA2018 <= 5.45,"['0.31', '0.81']",0.31,0.81,-0.5
pub2017 <= 7940.00 AND citPA2018 <= 5.45,"['0.32', '0.81']",0.32,0.81,-0.49000000000000005
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
cit2016 <= 107650.00 AND citPA2018 <= 5.45,"['0.29', '0.81']",0.29,0.81,-0.52
cit2016 <= 107650.00 AND citPA2018 <= 5.45,"['0.29', '0.81']",0.29,0.81,-0.52
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
authors2017 <= 7050.50 AND pubPA2016 <= 1.29,"['0.32', '0.81']",0.32,0.81,-0.49000000000000005
pub2017 <= 7940.00 AND citPA2018 <= 5.45,"['0.32', '0.81']",0.32,0.81,-0.49000000000000005
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
fwCitImp2017 <= 2.05 AND cit2018 <= 35720.00,"['0.31', '0.81']",0.31,0.81,-0.5
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
authors2016 <= 6535.50 AND pubTJP2017 <= 47.15,"['0.27', '0.81']",0.27,0.81,-0.54
cit2018 <= 35720.00 AND fwCitImp2017 <= 2.05,"['0.31', '0.81']",0.31,0.81,-0.5
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
cit2016 <= 107650.00 AND citPA2018 <= 5.45,"['0.29', '0.81']",0.29,0.81,-0.52
authors2018 <= 6722.50 AND intCol2016 <= 66.15,"['0.31', '0.81']",0.31,0.81,-0.5
pub2018 <= 8184.50 AND pubTJP2018 <= 43.25,"['0.28', '0.81']",0.28,0.81,-0.53
cit2016 <= 107650.00 AND fwCitImp2017 <= 2.05,"['0.30', '0.82']",0.3,0.82,-0.52
authors2017 <= 7050.50 AND pubPA2017 <= 1.33,"['0.33', '0.82']",0.33,0.82,-0.48999999999999994
pub2016 <= 7543.00 AND acaCol2018 <= 6.75,"['0.32', '0.82']",0.32,0.82,-0.49999999999999994
pub2016 <= 7543.00 AND citPP2017 <= 10.15,"['0.32', '0.82']",0.32,0.82,-0.49999999999999994
pub2016 <= 7543.00 AND citPP2017 <= 10.15,"['0.32', '0.82']",0.32,0.82,-0.49999999999999994
authors2016 <= 6535.50 AND intCol2018 <= 67.70,"['0.33', '0.82']",0.33,0.82,-0.48999999999999994
cit2016 <= 107650.00 AND fwCitImp2017 <= 2.05,"['0.30', '0.82']",0.3,0.82,-0.52
cit2016 <= 107650.00 AND fwCitImp2017 <= 2.05,"['0.30', '0.82']",0.3,0.82,-0.52
citPP2017 <= 10.15 AND pub2016 <= 7543.00,"['0.32', '0.82']",0.32,0.82,-0.49999999999999994
pub2016 <= 7543.00 AND acaCol2018 <= 6.75,"['0.32', '0.82']",0.32,0.82,-0.49999999999999994
pub2016 <= 7543.00 AND citPP2017 <= 10.15,"['0.32', '0.82']",0.32,0.82,-0.49999999999999994
pub2016 <= 7543.00 AND citPP2017 <= 10.15,"['0.32', '0.82']",0.32,0.82,-0.49999999999999994
cit2017 <= 75794.50 AND citPA2018 <= 5.45,"['0.32', '0.82']",0.32,0.82,-0.49999999999999994
pub2016 <= 7543.00 AND citPP2017 <= 10.15,"['0.32', '0.82']",0.32,0.82,-0.49999999999999994
pub2016 <= 7543.00 AND acaCol2018 <= 6.75,"['0.32', '0.82']",0.32,0.82,-0.49999999999999994
pub2016 <= 7543.00 AND acaCol2018 <= 6.75,"['0.32', '0.82']",0.32,0.82,-0.49999999999999994
h5Index <= 172.50 AND authors2016 <= 6632.00,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
pub2016 <= 7543.00 AND acaCol2018 <= 6.75,"['0.32', '0.82']",0.32,0.82,-0.49999999999999994
fwCitImp2017 <= 2.05 AND cit2017 <= 73047.50,"['0.32', '0.82']",0.32,0.82,-0.49999999999999994
cit2016 <= 107650.00 AND acaCol2018 <= 6.75,"['0.30', '0.83']",0.3,0.83,-0.53
pub2017 <= 7940.00 AND acaCol2018 <= 6.75,"['0.33', '0.83']",0.33,0.83,-0.49999999999999994
pub2018 <= 8184.50 AND acaCol2018 <= 6.75,"['0.33', '0.83']",0.33,0.83,-0.49999999999999994
cit2016 <= 107650.00 AND acaCol2018 <= 6.75,"['0.30', '0.83']",0.3,0.83,-0.53
pub2017 <= 7940.00 AND acaCol2018 <= 6.75,"['0.33', '0.83']",0.33,0.83,-0.49999999999999994
pub2018 <= 8184.50 AND acaCol2018 <= 6.75,"['0.33', '0.83']",0.33,0.83,-0.49999999999999994
authors2017 <= 7050.50 AND pubTJP2017 <= 47.15,"['0.29', '0.83']",0.29,0.83,-0.54
authors2017 <= 7050.50 AND pubTJP2017 <= 47.15,"['0.29', '0.83']",0.29,0.83,-0.54
cit2016 <= 107650.00 AND acaCol2018 <= 6.75,"['0.30', '0.83']",0.3,0.83,-0.53
authors2016 <= 6535.50 AND intCol2016 <= 66.15,"['0.33', '0.83']",0.33,0.83,-0.49999999999999994
cit2016 <= 107650.00 AND acaCol2018 <= 6.75,"['0.30', '0.83']",0.3,0.83,-0.53
citPP2017 <= 10.15 AND cit2018 <= 35720.00,"['0.34', '0.83']",0.34,0.83,-0.48999999999999994
authors2017 <= 7050.50 AND pubTJP2017 <= 47.15,"['0.29', '0.83']",0.29,0.83,-0.54
cit2016 <= 107650.00 AND acaCol2018 <= 6.75,"['0.30', '0.83']",0.3,0.83,-0.53
pub2017 <= 7940.00 AND acaCol2018 <= 6.75,"['0.33', '0.83']",0.33,0.83,-0.49999999999999994
cit2016 <= 107650.00 AND acaCol2018 <= 6.75,"['0.30', '0.83']",0.3,0.83,-0.53
pubTJP2017 <= 47.65 AND authors2017 <= 7050.50,"['0.30', '0.83']",0.3,0.83,-0.53
authors2017 <= 7050.50 AND pubTJP2017 <= 47.15,"['0.29', '0.83']",0.29,0.83,-0.54
citPP2017 <= 10.15 AND pub2018 <= 8205.00,"['0.34', '0.83']",0.34,0.83,-0.48999999999999994
cit2016 <= 107650.00 AND acaCol2018 <= 6.75,"['0.30', '0.83']",0.3,0.83,-0.53
authors2017 <= 7050.50 AND pubTJP2017 <= 47.15,"['0.29', '0.83']",0.29,0.83,-0.54
pub2018 <= 8184.50 AND acaCol2018 <= 6.75,"['0.33', '0.83']",0.33,0.83,-0.49999999999999994
pub2018 <= 8184.50 AND acaCol2018 <= 6.75,"['0.33', '0.83']",0.33,0.83,-0.49999999999999994
pub2018 <= 8184.50 AND acaCol2018 <= 6.75,"['0.33', '0.83']",0.33,0.83,-0.49999999999999994
authors2017 <= 7050.50 AND pubTJP2017 <= 47.15,"['0.29', '0.83']",0.29,0.83,-0.54
cit2016 <= 107650.00 AND acaCol2018 <= 6.75,"['0.30', '0.83']",0.3,0.83,-0.53
authors2017 <= 7050.50 AND pubTJP2017 <= 47.15,"['0.29', '0.83']",0.29,0.83,-0.54
authors2017 <= 7050.50 AND pubTJP2017 <= 47.15,"['0.29', '0.83']",0.29,0.83,-0.54
cit2016 <= 107650.00 AND acaCol2018 <= 6.75,"['0.30', '0.83']",0.3,0.83,-0.53
cit2016 <= 107650.00 AND acaCol2018 <= 6.75,"['0.30', '0.83']",0.3,0.83,-0.53
authors2017 <= 7050.50 AND pubTJP2017 <= 47.15,"['0.29', '0.83']",0.29,0.83,-0.54
authors2016 <= 6535.50 AND intCol2016 <= 66.15,"['0.33', '0.83']",0.33,0.83,-0.49999999999999994
authors2017 <= 7050.50 AND pubTJP2017 <= 47.15,"['0.29', '0.83']",0.29,0.83,-0.54
cit2016 <= 107650.00 AND acaCol2018 <= 6.75,"['0.30', '0.83']",0.3,0.83,-0.53
pub2018 <= 8184.50 AND acaCol2018 <= 6.75,"['0.33', '0.83']",0.33,0.83,-0.49999999999999994
cit2017 <= 75794.50 AND acaCol2018 <= 6.75,"['0.33', '0.84']",0.33,0.84,-0.51
cit2017 <= 75794.50 AND acaCol2018 <= 6.75,"['0.33', '0.84']",0.33,0.84,-0.51
authors2017 <= 7050.50 AND intCol2018 <= 67.70,"['0.35', '0.84']",0.35,0.84,-0.49
citPP2017 <= 10.15 AND cit2017 <= 73047.50,"['0.35', '0.84']",0.35,0.84,-0.49
authors2017 <= 7050.50 AND intCol2018 <= 67.70,"['0.35', '0.84']",0.35,0.84,-0.49
pub2017 <= 7940.00 AND citPP2017 <= 10.25,"['0.35', '0.84']",0.35,0.84,-0.49
cit2017 <= 75794.50 AND acaCol2018 <= 6.75,"['0.33', '0.84']",0.33,0.84,-0.51
cit2017 <= 75794.50 AND acaCol2018 <= 6.75,"['0.33', '0.84']",0.33,0.84,-0.51
pubTCP2016 <= 24.05 AND cit2018 <= 36507.00,"['0.40', '0.84']",0.4,0.84,-0.43999999999999995
pub2017 <= 7940.00 AND citPP2017 <= 10.25,"['0.35', '0.84']",0.35,0.84,-0.49
authors2017 <= 7050.50 AND intCol2018 <= 67.70,"['0.35', '0.84']",0.35,0.84,-0.49
authors2017 <= 7050.50 AND intCol2018 <= 67.70,"['0.35', '0.84']",0.35,0.84,-0.49
citPP2017 <= 10.15 AND cit2017 <= 73047.50,"['0.35', '0.84']",0.35,0.84,-0.49
cit2017 <= 75794.50 AND acaCol2018 <= 6.75,"['0.33', '0.84']",0.33,0.84,-0.51
cit2017 <= 75794.50 AND acaCol2018 <= 6.75,"['0.33', '0.84']",0.33,0.84,-0.51
citPP2017 <= 10.15 AND cit2017 <= 73047.50,"['0.35', '0.84']",0.35,0.84,-0.49
authors2017 <= 7050.50 AND intCol2016 <= 66.15,"['0.35', '0.85']",0.35,0.85,-0.5
authors2017 <= 7050.50 AND intCol2016 <= 66.15,"['0.35', '0.85']",0.35,0.85,-0.5
authors2017 <= 7050.50 AND intCol2016 <= 66.15,"['0.35', '0.85']",0.35,0.85,-0.5
authors2017 <= 7050.50 AND intCol2016 <= 66.15,"['0.35', '0.85']",0.35,0.85,-0.5
cit2016 <= 107650.00 AND citPP2017 <= 10.25,"['0.33', '0.85']",0.33,0.85,-0.52
cit2016 <= 107650.00 AND acaCol2016 <= 7.55,"['0.33', '0.85']",0.33,0.85,-0.52
citPP2017 <= 10.15 AND h5Index <= 167.50,"['0.41', '0.85']",0.41,0.85,-0.44
cit2018 <= 35720.00 AND pubPA2018 <= 1.26,"['0.35', '0.86']",0.35,0.86,-0.51
cit2018 <= 35720.00 AND pubPA2018 <= 1.26,"['0.35', '0.86']",0.35,0.86,-0.51
cit2018 <= 35720.00 AND pubPA2018 <= 1.26,"['0.35', '0.86']",0.35,0.86,-0.51
cit2018 <= 35720.00 AND pubPA2018 <= 1.26,"['0.35', '0.86']",0.35,0.86,-0.51
cit2016 <= 107650.00 AND pubPA2018 <= 1.26,"['0.33', '0.87']",0.33,0.87,-0.54
cit2016 <= 107650.00 AND pubPA2018 <= 1.26,"['0.33', '0.87']",0.33,0.87,-0.54
cit2016 <= 107650.00 AND pubPA2018 <= 1.26,"['0.33', '0.87']",0.33,0.87,-0.54
fwCitImp2017 <= 2.05 AND intCol2018 <= 67.70,"['0.50', '0.87']",0.5,0.87,-0.37
cit2016 <= 107650.00 AND pubPA2018 <= 1.26,"['0.33', '0.87']",0.33,0.87,-0.54
cit2016 <= 107650.00 AND pubPA2018 <= 1.26,"['0.33', '0.87']",0.33,0.87,-0.54
cit2016 <= 107650.00 AND pubPA2018 <= 1.26,"['0.33', '0.87']",0.33,0.87,-0.54
cit2016 <= 107650.00 AND pubPA2018 <= 1.26,"['0.33', '0.87']",0.33,0.87,-0.54
cit2016 <= 107650.00 AND pubPA2018 <= 1.26,"['0.33', '0.87']",0.33,0.87,-0.54
cit2016 <= 107650.00 AND pubPA2018 <= 1.26,"['0.33', '0.87']",0.33,0.87,-0.54
cit2016 <= 107650.00 AND pubPA2018 <= 1.26,"['0.33', '0.87']",0.33,0.87,-0.54
pub2018 <= 8184.50 AND citPA2017 <= 12.26,"['0.36', '0.88']",0.36,0.88,-0.52
pub2018 <= 8184.50 AND citPA2017 <= 12.26,"['0.36', '0.88']",0.36,0.88,-0.52
pub2018 <= 8184.50 AND citPA2017 <= 12.26,"['0.36', '0.88']",0.36,0.88,-0.52
pub2018 <= 8184.50 AND citPA2017 <= 12.26,"['0.36', '0.88']",0.36,0.88,-0.52
pub2018 <= 8184.50 AND citPA2017 <= 12.26,"['0.36', '0.88']",0.36,0.88,-0.52
cit2017 <= 75794.50 AND pubPA2018 <= 1.26,"['0.36', '0.88']",0.36,0.88,-0.52
pub2018 <= 8184.50 AND citPA2017 <= 12.26,"['0.36', '0.88']",0.36,0.88,-0.52
cit2017 <= 75794.50 AND pubPA2018 <= 1.26,"['0.36', '0.88']",0.36,0.88,-0.52
cit2018 <= 35720.00 AND pubPA2016 <= 1.29,"['0.37', '0.88']",0.37,0.88,-0.51
pub2018 <= 8184.50 AND citPA2017 <= 12.26,"['0.36', '0.88']",0.36,0.88,-0.52
cit2017 <= 75794.50 AND pubPA2018 <= 1.26,"['0.36', '0.88']",0.36,0.88,-0.52
pub2018 <= 8184.50 AND citPA2017 <= 12.26,"['0.36', '0.88']",0.36,0.88,-0.52
cit2017 <= 75794.50 AND pubPA2018 <= 1.26,"['0.36', '0.88']",0.36,0.88,-0.52
